track_id,title,artist,popularity,genre,danceability,valence,album_id,album_name,album_release_date,playlist_name,playlist_id,subgenre,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,valence.c
2ogKhhoMClkFXek7ZgxAhN,Shameless,Camila Cabello,73,pop,37.7,8.51,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,post-teen pop,65.10000000000001,4,-5.437,0,5.88,1.97,0.0053100000000000005,17.4,129.698,219742,-39.68594285714286
1Ff71LUQO0KBk5Slu3K6Vu,Cry for Me,Camila Cabello,70,pop,72.1,65.3,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,post-teen pop,80.5,9,-4.134,0,9.27,5,0,15.299999999999999,118.058,189133,17.104057142857137
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,84,pop,76.5,39.4,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,post-teen pop,52.300000000000004,2,-4.333,1,3,18.4,0.00356,13.200000000000001,104.988,217307,-8.795942857142862
0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,26,pop,76.8,41.8,5chBPOVY2I0bG5V3igb5QL,Havana,2017-08-03,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,post-teen pop,51.7,7,-4.323,0,3.1199999999999997,18.6,0.0038000000000000004,10.4,104.992,216897,-6.395942857142863
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,84,pop,76.5,39.4,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,electropop,52.300000000000004,2,-4.333,1,3,18.4,0.00356,13.200000000000001,104.988,217307,-8.795942857142862
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,pop,74,65.2,3xgS4rfthlsvhW7J2WLiiR,Liar,2019-09-04,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,indie poptimism,49.8,11,-6.684,0,4.5600000000000005,1.69,0.28200000000000003,31.900000000000002,98.016,207039,17.004057142857143
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,pop,72.39999999999999,38.3,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,indie poptimism,49.1,8,-6.024,1,2.96,1.7999999999999998,0.00129,8.870000000000001,105.046,170746,-9.895942857142863
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,latin,72.39999999999999,38.3,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin pop,49.1,8,-6.024,1,2.96,1.7999999999999998,0.00129,8.870000000000001,105.046,170746,-9.895942857142863
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,latin,74,65.2,3xgS4rfthlsvhW7J2WLiiR,Liar,2019-09-04,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin pop,49.8,11,-6.684,0,4.5600000000000005,1.69,0.28200000000000003,31.900000000000002,98.016,207039,17.004057142857143
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,latin,72.39999999999999,38.3,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin hip hop,49.1,8,-6.024,1,2.96,1.7999999999999998,0.00129,8.870000000000001,105.046,170746,-9.895942857142863
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,latin,74,65.2,3xgS4rfthlsvhW7J2WLiiR,Liar,2019-09-04,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin hip hop,49.8,11,-6.684,0,4.5600000000000005,1.69,0.28200000000000003,31.900000000000002,98.016,207039,17.004057142857143
3whrwq4DtvucphBPUogRuJ,Havana - Remix,Camila Cabello,69,latin,75.1,34.9,3g56eEg5YgMf3LZPHCMOx2,Havana (Remix),2017-11-12,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin hip hop,57.9,2,-4.036,1,3.2099999999999995,39.800000000000004,0.00228,13.3,105.031,199095,-13.295942857142862
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,r&b,74,65.2,3xgS4rfthlsvhW7J2WLiiR,Liar,2019-09-04,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,urban contemporary,49.8,11,-6.684,0,4.5600000000000005,1.69,0.28200000000000003,31.900000000000002,98.016,207039,17.004057142857143
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,r&b,72.39999999999999,38.3,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,urban contemporary,49.1,8,-6.024,1,2.96,1.7999999999999998,0.00129,8.870000000000001,105.046,170746,-9.895942857142863
7sTtHHrD0zDpmzQzH3zegz,Consequences,Camila Cabello,73,r&b,45.5,43,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,urban contemporary,29.2,0,-6.792,1,5.63,88.9,0,10.6,84.339,178467,-5.19594285714286
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,84,r&b,76.5,39.4,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,Cuban vibes only,6VWXakL2ojgiVC01I271e2,urban contemporary,52.300000000000004,2,-4.333,1,3,18.4,0.00356,13.200000000000001,104.988,217307,-8.795942857142862
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,r&b,72.39999999999999,38.3,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,hip pop,49.1,8,-6.024,1,2.96,1.7999999999999998,0.00129,8.870000000000001,105.046,170746,-9.895942857142863
0sHc1EEeOnmgjP6QmsR7px,Should've Said It,Camila Cabello,74,r&b,66.60000000000001,59.599999999999994,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,hip pop,54.900000000000006,5,-5.781,0,2.69,2.81,0.0181,13.600000000000001,98.014,200626,11.404057142857134
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,84,r&b,76.5,39.4,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,Hip pop,1Sc7bobknESH7SXQcnmoX5,hip pop,52.300000000000004,2,-4.333,1,3,18.4,0.00356,13.200000000000001,104.988,217307,-8.795942857142862
40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,73,r&b,72.1,65.3,2dq4ae5hiyxlFPG1s8rlq5,Cry for Me,2019-10-04,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,hip pop,80.5,9,-4.134,0,9.27,5,0,15.299999999999999,118.058,189133,17.104057142857137
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,r&b,74,65.2,3xgS4rfthlsvhW7J2WLiiR,Liar,2019-09-04,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,hip pop,49.8,11,-6.684,0,4.5600000000000005,1.69,0.28200000000000003,31.900000000000002,98.016,207039,17.004057142857143
6VpQdig9pdpTSIFItgkJV5,Never Be the Same,Camila Cabello,66,r&b,64.3,26.400000000000002,3HR8mnPQ7Go27WPMTNR2um,Never Be the Same,2017-12-17,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,70.89999999999999,0,-4.343,1,7.33,14.499999999999998,0.0449,11.5,129.961,227088,-21.795942857142858
4V6MRo0CEAC9MwAm7dkPuL,Real Friends,Camila Cabello,63,r&b,74,81.89999999999999,5yv7CeuVtzTi3SbOjCMOJH,Real Friends,2017-12-06,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,30.3,3,-8.612,1,11.700000000000001,83.5,0,7.82,91.958,213933,33.70405714285713
0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,26,r&b,76.8,41.8,5chBPOVY2I0bG5V3igb5QL,Havana,2017-08-03,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,51.7,7,-4.323,0,3.1199999999999997,18.6,0.0038000000000000004,10.4,104.992,216897,-6.395942857142863
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,edm,72.39999999999999,38.3,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,pop edm,49.1,8,-6.024,1,2.96,1.7999999999999998,0.00129,8.870000000000001,105.046,170746,-9.895942857142863
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,87,edm,74,65.2,3xgS4rfthlsvhW7J2WLiiR,Liar,2019-09-04,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,pop edm,49.8,11,-6.684,0,4.5600000000000005,1.69,0.28200000000000003,31.900000000000002,98.016,207039,17.004057142857143
3UYiU57SMiAS5LqolhHJw1,Shameless,Camila Cabello,76,edm,37.7,8.51,2h1p1JzjT9rLJFAFrIkyrm,Shameless,2019-09-05,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,pop edm,65.10000000000001,4,-5.437,0,5.88,1.97,0.0053100000000000005,17.4,129.698,219742,-39.68594285714286
46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,78,edm,57.4,35.5,514p9UpvibpBhShFgpZaxS,Easy,2019-10-11,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,pop edm,59.3,4,-5.731,0,4.63,41.099999999999994,1.55e-4,9.66,128.073,194686,-12.69594285714286
40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,73,edm,72.1,65.3,2dq4ae5hiyxlFPG1s8rlq5,Cry for Me,2019-10-04,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,pop edm,80.5,9,-4.134,0,9.27,5,0,15.299999999999999,118.058,189133,17.104057142857137
0PaNKfwdqHjmW7hVEQ0lbu,La Difícil,Camilo,78,latin,67.5,55.300000000000004,6Pc3YAtxdkZba2tpmeXAXW,La Difícil,2019-12-20,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin pop,36,1,-6.66,0,11.200000000000001,67,0,15.9,64.921,158533,7.104057142857144
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,88,latin,73.1,94,6xu5asYeoMIT5Sa5b1P13q,Tutu,2019-08-09,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin pop,83.2,9,-2.592,1,5.029999999999999,27.3,0,6.65,146.013,178613,45.80405714285714
4k9byIhs9ppbYWE22waJMB,No Te Vayas,Camilo,78,latin,76.6,81,1m98axLPQPf3odJJQYc5ok,No Te Vayas,2019-03-29,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin pop,72.1,6,-4.46,0,7.380000000000001,5.27,0,12.8,92.001,201227,32.80405714285714
302I7g0l3jmAbzFu9WBCmu,Tutu - Remix,Camilo,77,latin,73.1,86.5,1SgMcZHkKbhSIp820lMy8F,Tutu (Remix),2019-10-15,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin pop,76.3,0,-3.6,1,4.33,38.2,7.070000000000001e-4,7.539999999999999,154.111,164191,38.30405714285714
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,88,latin,73.1,94,6xu5asYeoMIT5Sa5b1P13q,Tutu,2019-08-09,¡Viva Latino!,37i9dQZF1DX10zKzsJ2jva,reggaeton,83.2,9,-2.592,1,5.029999999999999,27.3,0,6.65,146.013,178613,45.80405714285714
0PaNKfwdqHjmW7hVEQ0lbu,La Difícil,Camilo,78,latin,67.5,55.300000000000004,6Pc3YAtxdkZba2tpmeXAXW,La Difícil,2019-12-20,¡Viva Latino!,37i9dQZF1DX10zKzsJ2jva,reggaeton,36,1,-6.66,0,11.200000000000001,67,0,15.9,64.921,158533,7.104057142857144
302I7g0l3jmAbzFu9WBCmu,Tutu - Remix,Camilo,77,latin,73.1,86.5,1SgMcZHkKbhSIp820lMy8F,Tutu (Remix),2019-10-15,Verano Forever,37i9dQZF1DXdnGF35OawbN,reggaeton,76.3,0,-3.6,1,4.33,38.2,7.070000000000001e-4,7.539999999999999,154.111,164191,38.30405714285714
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,88,latin,73.1,94,6xu5asYeoMIT5Sa5b1P13q,Tutu,2019-08-09,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin hip hop,83.2,9,-2.592,1,5.029999999999999,27.3,0,6.65,146.013,178613,45.80405714285714
302I7g0l3jmAbzFu9WBCmu,Tutu - Remix,Camilo,77,edm,73.1,86.5,1SgMcZHkKbhSIp820lMy8F,Tutu (Remix),2019-10-15,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,pop edm,76.3,0,-3.6,1,4.33,38.2,7.070000000000001e-4,7.539999999999999,154.111,164191,38.30405714285714
6uUVmnIFtHZMNusIPNtOkw,Spell on Me,Chris Goldarg,17,edm,73.4,70.39999999999999,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,56.99999999999999,3,-9.559,0,11.700000000000001,0.029,4.46,13.900000000000002,128.005,256100,22.20405714285713
3J06oZ2TNJUGuBF7q8YaDV,The Activist,Chris Goldarg,18,edm,68.8,73.8,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,92.5,8,-5.409,0,13.700000000000001,5.56,2.62,9.33,128.051,166875,25.604057142857137
1CtW4q1G7gZbFdwi8IrOWz,Carousel,Chris Goldarg,16,edm,81.8,64.7,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,76.2,10,-9.347,0,12.7,0.11800000000000001,86.9,8.37,128.016,166874,16.504057142857143
1DLBjSdWXnX2ZQHP6zDWuC,Overdue,Chris Goldarg,16,edm,76,40.8,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,65.5,10,-10.838,0,5.04,41.3,69.39999999999999,10.299999999999999,128.014,168750,-7.395942857142863
15DBBKEzADEOn2Dld1HKO0,Don't Play,Chris Goldarg,14,edm,70.8,42.5,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,95,0,-4.081,1,7.3999999999999995,1.4000000000000001,33.4,5.96,127.997,185664,-5.69594285714286
2Xes5wXwDOjm9DxZUmD6hu,Surrender,Chris Goldarg,17,edm,67.9,78.3,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,85.3,5,-5.716,0,4.12,0.492,51,4.92,119.992,148000,30.104057142857137
2zgdBHyyjJXmFwQyCRgBlJ,Nakamoto,Chris Goldarg,15,edm,74.8,45.2,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,91.4,0,-5.571,1,11,5.779999999999999,50.3,36.8,120.013,130000,-2.9959428571428575
7GdMttMgpx9jt3H4tm8vFF,X Ray,Chris Goldarg,15,edm,76.8,36.1,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,98.2,2,-1.865,1,15.4,3.2099999999999995,52.900000000000006,19.2,125.009,168960,-12.095942857142859
3yynRpQewCVIoPQpyBEPq6,All Mine,Chris Goldarg,17,edm,68.89999999999999,78.7,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,92,7,-7.033,1,7.380000000000001,0.911,70.39999999999999,10.9,119.919,208250,30.504057142857143
1QGYLOMM613eUMDcPOlRuG,Pumpkin Soup,Chris Goldarg,19,edm,74.4,85.7,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,electro house,88,4,-7.129,0,16.3,3.0300000000000002,71.5,18.099999999999998,127.99,202500,37.50405714285714
3py7p5bZY9Wme45qQDQ0v7,Remember Me,DA Image,34,rap,56.99999999999999,73.5,1tKatpkIUqyudVvWoBbHZ0,Remember Me,2019-06-11,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,gangster rap,73.5,0,-8.041,0,18.7,2.21,0,34.599999999999994,146.068,184999,25.30405714285714
2oJzaSnfdaF5NilLDgAvLd,Upper Echelon,DA Image,38,rap,79.80000000000001,59.699999999999996,2WpKWExq1f7Fjx8eQaGjH4,Upper Echelon,2019-11-15,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,gangster rap,55.300000000000004,0,-7.671,1,23.7,11.799999999999999,0,11.200000000000001,93.902,188996,11.504057142857135
2oJzaSnfdaF5NilLDgAvLd,Upper Echelon,DA Image,38,edm,79.80000000000001,59.699999999999996,2WpKWExq1f7Fjx8eQaGjH4,Upper Echelon,2019-11-15,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,pop edm,55.300000000000004,0,-7.671,1,23.7,11.799999999999999,0,11.200000000000001,93.902,188996,11.504057142857135
4H3vuLX59XPqdtTpIesGyS,California Girls,David Lee Roth,46,rock,58.199999999999996,43.3,2CLt8z7ozftRAx6I37C7rE,Crazy From The Heat,1985-01-15,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,album rock,74.8,4,-5.93,1,5.21,43.2,0,7.07,115.13,171456,-4.895942857142863
5ZY7Gug850kv4heJcWZGHM,Just Like Paradise,David Lee Roth,55,rock,61.1,37.6,2mYFKWSxCYhLHSXsjLDmp4,Skyscraper,1988-01-26,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,album rock,85.3,2,-4.983,1,3.4000000000000004,2.19,0,67.10000000000001,135.558,243280,-10.595942857142859
5ZY7Gug850kv4heJcWZGHM,Just Like Paradise,David Lee Roth,55,rock,61.1,37.6,2mYFKWSxCYhLHSXsjLDmp4,Skyscraper,1988-01-26,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,hard rock,85.3,2,-4.983,1,3.4000000000000004,2.19,0,67.10000000000001,135.558,243280,-10.595942857142859
35QutYlXHDefIzlO4GjXjk,Tua Per Sempre,Elisa,64,r&b,39.4,58.5,4MmmI8sqP83TZzmg0AyTae,Diari Aperti,2019-05-03,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,hip pop,79.4,4,-4.369,1,7.16,27.200000000000003,0,10.299999999999999,81.621,207347,10.30405714285714
7fXTNTj6tiyaIvcezY8k5f,Anche Fragile,Elisa,8,r&b,43.5,14.7,2ShW1dnxI5hVcWwR3WOQEQ,Diari Aperti,2018-10-26,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,hip pop,57.8,2,-3.796,1,3.2,27.500000000000004,0,15.8,130.455,239693,-33.495942857142865
7l56nY7NMP1QDdWvRdJmmg,Vivere Tutte Le Vite - con Carl Brave,Elisa,66,r&b,60.4,49.1,4MmmI8sqP83TZzmg0AyTae,Diari Aperti,2019-05-03,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,hip pop,63.9,11,-8.501,0,12.8,13.4,0,8.790000000000001,171.887,220604,0.9040571428571411
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,77,pop,54.400000000000006,55.400000000000006,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,dance pop,55.2,9,-7.45,1,9.91,67,0.00457,41.5,159.738,184516,7.204057142857145
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,75,pop,72.1,20,392p3shh2jkxUxY2VHvlH8,channel ORANGE,2012-01-01,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,dance pop,33.900000000000006,0,-11.195,1,5.319999999999999,40.9,0.153,9.73,129.83,200747,-28.19594285714286
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,82,pop,77.60000000000001,47.3,6OGzmhzHcjf0uN9j7dYvZH,Chanel,2017-03-10,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,electropop,50.3,0,-5.732,0,23.7,87.4,0,11.200000000000001,110.134,210285,-0.8959428571428631
4YZbVct8l9MnAVIROnLQdx,Forrest Gump,Frank Ocean,65,pop,70.1,18.6,392p3shh2jkxUxY2VHvlH8,channel ORANGE,2012-01-01,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,indie poptimism,41.699999999999996,6,-7.818,0,3.29,8.88,0.0648,37.5,95.003,194840,-29.59594285714286
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,77,pop,56.699999999999996,45.2,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,indie poptimism,38.800000000000004,9,-9.579,0,3.84,78.2,0.030899999999999997,24.8,116.362,249191,-2.9959428571428575
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,77,r&b,54.400000000000006,55.400000000000006,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,55.2,9,-7.45,1,9.91,67,0.00457,41.5,159.738,184516,7.204057142857145
4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,71,r&b,76.2,37,3RYdEXhGHojkTILUdtnRVJ,Novacane,2011-01-01,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,50.8,3,-9.112,1,9.19,5.84,0.126,16,93.51,302347,-11.19594285714286
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,75,r&b,72.1,20,392p3shh2jkxUxY2VHvlH8,channel ORANGE,2012-01-01,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,urban contemporary,33.900000000000006,0,-11.195,1,5.319999999999999,40.9,0.153,9.73,129.83,200747,-28.19594285714286
3CgZCQyuyxHRMWB9BTwmni,Swim Good,Frank Ocean,65,r&b,65.3,71.1,3TLaFWQDhV1g39Qwd5sPAm,Swim Good,2011-01-01,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,66.8,0,-8.183,1,8.81,0.116,0.269,7.31,160.048,257187,22.904057142857134
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,67,r&b,91.3,49.7,392p3shh2jkxUxY2VHvlH8,channel ORANGE,2012-01-01,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,60.3,8,-4.892,1,22.6,2.7199999999999998,0.0503,16.7,123.061,234093,1.5040571428571425
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,Frank Ocean,65,r&b,39.2,49.4,392p3shh2jkxUxY2VHvlH8,channel ORANGE,2012-01-01,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,23.3,11,-11.012,0,5.87,95.1,0.0322,10.6,176.569,268813,1.2040571428571383
4YZbVct8l9MnAVIROnLQdx,Forrest Gump,Frank Ocean,65,r&b,70.1,18.6,392p3shh2jkxUxY2VHvlH8,channel ORANGE,2012-01-01,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,41.699999999999996,6,-7.818,0,3.29,8.88,0.0648,37.5,95.003,194840,-29.59594285714286
19YKaevk2bce4odJkP5L22,Nikes,Frank Ocean,72,r&b,54.300000000000004,11.799999999999999,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,39.4,8,-9.637,1,8.64,69.5,0.0239,10.8,137.811,314075,-36.39594285714286
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,77,r&b,56.699999999999996,45.2,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,38.800000000000004,9,-9.579,0,3.84,78.2,0.030899999999999997,24.8,116.362,249191,-2.9959428571428575
35xSkNIXi504fcEwz9USRB,Solo,Frank Ocean,69,r&b,44.4,24.6,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,28.7,5,-10.631,0,3.75,84.89999999999999,2.82e-4,16.1,124.027,257380,-23.59594285714286
2JUqYobT8NvARdPmc4ES2x,Good Guy,Frank Ocean,64,r&b,51.300000000000004,81.39999999999999,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,13.100000000000001,0,-12.787,1,46.7,98.3,0.414,12,105.808,66786,33.20405714285713
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,78,r&b,46.6,42.3,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,54.800000000000004,5,-9.362,0,11.799999999999999,42,1.01e-4,11.3,89.815,307151,-5.895942857142863
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,71,r&b,44.4,21.9,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,9.24,0,-15.605,1,3.66,78.4,0,30.4,108.917,248808,-26.29594285714286
34xTFwjPQ1dC6uJmleno7x,Godspeed,Frank Ocean,66,r&b,42.1,7.7299999999999995,3mH6qwIy9crq0I9YQbOuDf,Blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,9.520000000000001,6,-12.561,1,4.79,93.10000000000001,0.0201,12.6,109.698,177922,-40.46594285714286
